Speed_kmh,Acceleration_ms2,Braking_Pattern,Distance_Driven_km,Location_History,Vehicle_Make,Vehicle_Model,Vehicle_Year,Safety_Features,Past_Claims,Previous_Policy_Lapses,Accident_History,Road_Conditions,Weather_Data,Traffic_Congestion,Current_Premium,Policy_Type,Deductibles,Dynamic_Premium
88,3.3,Smooth,10303,Urban,Chevrolet,Truck,2005,Basic,4,2,None,Moderate,Clear,Low,39019,Pay-As-You-Drive,4474,131059
52,3.0,Smooth,24848,Urban,Tesla,Coupe,2001,Basic,1,0,None,Good,Rain,Low,32819,Third-Party,4839,74920
33,2.29,Smooth,12451,Highway,Mercedes,Convertible,2013,Standard,1,1,None,Moderate,Fog,Moderate,25669,Comprehensive,2291,55117
31,1.44,Moderate,3806,Suburban,Chevrolet,Hatchback,2014,Standard,1,2,None,Poor,Clear,High,7325,Pay-As-You-Drive,1770,15519
91,2.46,Smooth,14010,Rural,BMW,Coupe,2000,Standard,3,1,Minor,Moderate,Clear,Moderate,22755,Third-Party,4938,65396
35,2.2,Harsh,29346,Urban,Chevrolet,Coupe,2019,Basic,3,2,Minor,Moderate,Clear,Moderate,43438,Pay-As-You-Drive,2040,110359
99,0.61,Smooth,1781,Suburban,Chevrolet,Sedan,2014,Basic,0,1,None,Poor,Rain,Moderate,42588,Third-Party,2865,92702
49,2.85,Smooth,16771,Highway,BMW,Truck,2015,Standard,3,2,None,Moderate,Clear,High,18885,Pay-As-You-Drive,3633,53276
40,3.62,Smooth,3567,Highway,Toyota,SUV,2012,Standard,1,0,Minor,Moderate,Fog,Moderate,30367,Comprehensive,3294,70992
117,3.28,Smooth,11534,Highway,Honda,SUV,2004,Standard,4,1,Minor,Good,Fog,Moderate,12764,Pay-As-You-Drive,4856,43325
70,3.94,Moderate,7389,Suburban,Tesla,Truck,2021,Basic,2,1,Major,Poor,Clear,Moderate,45566,Pay-As-You-Drive,1845,135236
116,0.98,Smooth,10685,Suburban,Chevrolet,Hatchback,2005,Standard,2,2,None,Moderate,Clear,Low,16636,Pay-As-You-Drive,1839,46766
107,3.54,Smooth,24329,Rural,BMW,Convertible,2015,Basic,0,2,None,Good,Rain,Moderate,5223,Pay-As-You-Drive,1454,16592
48,0.85,Moderate,13057,Rural,Chevrolet,Truck,2020,Advanced,1,1,None,Good,Snow,Low,14293,Comprehensive,3434,27340
51,2.58,Smooth,14227,Suburban,BMW,Coupe,2022,Standard,4,0,None,Poor,Clear,Low,35483,Pay-As-You-Drive,3322,87671
94,3.84,Moderate,15746,Rural,Mercedes,Sedan,2014,Standard,3,1,None,Moderate,Clear,Moderate,32313,Third-Party,4195,104801
64,0.52,Smooth,18310,Urban,BMW,Coupe,2020,Basic,3,0,Major,Moderate,Clear,Moderate,48980,Pay-As-You-Drive,1215,96191
104,1.93,Smooth,22160,Highway,Toyota,Sedan,2023,Advanced,1,1,Minor,Good,Clear,Low,49608,Comprehensive,1432,131367
99,3.71,Moderate,26611,Rural,Tesla,Hatchback,2023,Standard,4,1,Minor,Moderate,Clear,Moderate,35280,Third-Party,1475,118258
38,1.77,Harsh,16228,Rural,Tesla,Hatchback,2004,Standard,0,2,None,Good,Clear,High,49140,Pay-As-You-Drive,3678,106147
117,3.28,Moderate,12081,Highway,BMW,SUV,2005,Advanced,4,1,None,Moderate,Clear,Low,41975,Pay-As-You-Drive,4980,142483
52,3.36,Smooth,1330,Rural,BMW,SUV,2010,Standard,1,1,None,Good,Rain,Moderate,9433,Comprehensive,4716,24266
61,0.64,Moderate,4817,Rural,Tesla,Convertible,2023,Advanced,0,1,None,Good,Fog,Moderate,6694,Pay-As-You-Drive,2444,12511
30,3.0,Smooth,25087,Rural,Chevrolet,Sedan,2003,Advanced,2,2,Minor,Moderate,Fog,Moderate,37229,Comprehensive,4501,96779
86,3.28,Smooth,24322,Rural,Mercedes,Hatchback,2020,Advanced,1,2,None,Moderate,Rain,High,38967,Third-Party,2042,118289
37,2.91,Smooth,20078,Urban,Tesla,Coupe,2020,Advanced,1,0,Minor,Good,Clear,Low,39041,Third-Party,908,83339
52,2.33,Smooth,16271,Highway,Tesla,Truck,2020,Standard,0,1,None,Poor,Clear,High,39124,Pay-As-You-Drive,4207,86728
112,2.46,Smooth,6890,Urban,Mercedes,Convertible,2001,Standard,4,1,None,Good,Rain,Low,14920,Comprehensive,3486,46990
36,2.52,Smooth,28291,Rural,BMW,Coupe,2012,Advanced,2,0,None,Moderate,Clear,Moderate,39141,Third-Party,1965,83365
60,0.74,Smooth,5895,Highway,Honda,Sedan,2008,Basic,4,2,Minor,Moderate,Rain,High,36451,Third-Party,1089,90586
60,0.7,Smooth,13238,Urban,Toyota,Hatchback,2009,Standard,4,2,Minor,Moderate,Clear,Low,30718,Comprehensive,3931,76011
46,1.59,Moderate,13830,Highway,Toyota,Truck,2014,Basic,3,0,None,Good,Clear,Moderate,38799,Third-Party,663,80775
49,1.96,Smooth,5210,Highway,Honda,SUV,2006,Basic,0,1,Minor,Good,Clear,Low,36559,Third-Party,3777,76714
84,2.07,Smooth,1964,Suburban,Honda,SUV,2010,Standard,4,2,Major,Moderate,Clear,Low,40493,Third-Party,648,122202
32,2.06,Smooth,29329,Suburban,Toyota,Hatchback,2007,Advanced,2,2,None,Poor,Clear,High,24599,Pay-As-You-Drive,3910,58591
97,1.28,Moderate,21063,Highway,Mercedes,Coupe,2006,Basic,2,2,None,Good,Rain,Moderate,36758,Third-Party,1684,100291
38,1.39,Moderate,17681,Highway,Honda,Coupe,2001,Standard,4,2,Minor,Poor,Rain,Moderate,9497,Comprehensive,2164,23393
39,2.39,Smooth,29289,Highway,Honda,SUV,2021,Standard,4,2,None,Moderate,Clear,Low,26055,Third-Party,1318,70941
118,2.7,Smooth,21522,Highway,Ford,Sedan,2005,Standard,0,0,Minor,Poor,Rain,Low,39247,Pay-As-You-Drive,1812,104320
58,2.89,Smooth,14010,Urban,Tesla,Convertible,2004,Advanced,4,0,None,Good,Snow,Moderate,36191,Third-Party,1993,94293
50,2.68,Harsh,28731,Urban,Tesla,Hatchback,2002,Standard,4,1,None,Good,Rain,High,37243,Comprehensive,1056,100016
53,2.3,Smooth,5409,Highway,Chevrolet,Truck,2001,Standard,4,0,None,Good,Rain,Moderate,39342,Third-Party,1745,95057
48,2.32,Harsh,18676,Highway,BMW,Sedan,2013,Basic,1,0,None,Good,Clear,Moderate,24178,Comprehensive,4210,50287
55,2.35,Moderate,19108,Highway,Mercedes,Hatchback,2023,Standard,0,1,Minor,Moderate,Clear,Low,41425,Pay-As-You-Drive,2764,93034
108,3.19,Moderate,18377,Rural,Mercedes,SUV,2014,Basic,2,0,None,Good,Clear,Moderate,21449,Pay-As-You-Drive,1202,62138
63,2.58,Smooth,24752,Suburban,BMW,Sedan,2015,Basic,0,1,None,Moderate,Snow,Low,12585,Third-Party,2757,29841
112,3.0,Harsh,26335,Highway,Chevrolet,Truck,2001,Basic,1,0,None,Moderate,Clear,Low,8874,Comprehensive,524,24696
67,1.86,Moderate,21723,Urban,Ford,Sedan,2021,Standard,1,0,Minor,Good,Clear,Moderate,39742,Comprehensive,2156,84376
91,1.66,Moderate,11747,Rural,Ford,Truck,2021,Advanced,3,1,None,Moderate,Clear,Low,15078,Third-Party,2463,40317
54,3.72,Smooth,17207,Urban,BMW,Truck,2015,Standard,0,1,None,Moderate,Fog,Moderate,32187,Comprehensive,1734,83037
79,1.08,Smooth,3460,Highway,Mercedes,Sedan,2007,Basic,2,2,Minor,Good,Clear,High,16417,Pay-As-You-Drive,3440,41517
112,3.76,Moderate,12140,Urban,Mercedes,Coupe,2017,Standard,3,2,None,Good,Clear,Low,12305,Pay-As-You-Drive,1246,43967
52,0.73,Smooth,4247,Highway,Chevrolet,Truck,2005,Basic,4,1,Minor,Good,Clear,Low,43635,Comprehensive,1868,96662
81,1.25,Moderate,8588,Suburban,Toyota,SUV,2004,Standard,0,2,None,Good,Fog,High,36737,Comprehensive,4650,87677
62,1.89,Smooth,6566,Rural,Tesla,Coupe,2010,Standard,3,0,None,Good,Clear,High,29240,Third-Party,3786,66910
57,1.37,Harsh,5959,Urban,Honda,Truck,2002,Advanced,3,0,None,Moderate,Clear,Low,21726,Comprehensive,1913,45985
100,2.02,Smooth,9415,Urban,Tesla,Convertible,2018,Advanced,2,0,Major,Good,Clear,Moderate,15261,Third-Party,753,38752
99,2.46,Moderate,5382,Rural,Ford,Convertible,2016,Standard,0,1,None,Good,Fog,Low,41780,Comprehensive,1527,110335
55,3.44,Moderate,6041,Highway,Honda,Coupe,2015,Advanced,1,2,Minor,Good,Clear,Moderate,8221,Third-Party,4445,23174
108,2.84,Smooth,17826,Highway,Ford,Sedan,2020,Advanced,2,2,None,Good,Clear,Moderate,26705,Pay-As-You-Drive,2733,85726
47,3.59,Smooth,15027,Suburban,Toyota,Coupe,2010,Basic,3,2,None,Moderate,Clear,High,39072,Comprehensive,4893,116785
32,1.48,Moderate,14948,Rural,Ford,Coupe,2000,Advanced,1,2,None,Moderate,Clear,Low,45935,Pay-As-You-Drive,1628,98103
95,3.35,Moderate,27876,Rural,Mercedes,Convertible,2011,Standard,0,1,None,Poor,Rain,Moderate,5662,Pay-As-You-Drive,4462,16014
66,2.1,Moderate,29200,Suburban,BMW,Truck,2015,Standard,0,2,Major,Good,Clear,Low,12251,Third-Party,2590,30329
39,2.68,Smooth,21612,Rural,Chevrolet,Sedan,2020,Standard,4,0,None,Good,Snow,Moderate,23772,Pay-As-You-Drive,2012,56919
42,0.79,Harsh,24535,Rural,Tesla,SUV,2015,Basic,3,2,Minor,Good,Clear,High,13389,Comprehensive,607,30077
65,3.77,Moderate,8170,Urban,Mercedes,Sedan,2014,Standard,4,2,None,Poor,Snow,Moderate,14360,Third-Party,3726,47169
100,2.75,Smooth,17450,Highway,Toyota,Truck,2021,Standard,0,2,Major,Moderate,Rain,Moderate,21801,Pay-As-You-Drive,2288,63681
47,2.16,Smooth,3955,Urban,Toyota,SUV,2001,Advanced,4,2,Minor,Moderate,Clear,Moderate,49542,Comprehensive,3580,135388
95,2.64,Smooth,13874,Suburban,BMW,Hatchback,2003,Advanced,4,2,None,Poor,Clear,Low,18576,Pay-As-You-Drive,1283,60410
57,1.98,Smooth,21645,Urban,Toyota,SUV,2012,Advanced,0,2,None,Moderate,Fog,Low,23651,Comprehensive,2765,56039
30,1.99,Moderate,19663,Highway,Chevrolet,Sedan,2012,Standard,3,2,None,Good,Clear,Moderate,35069,Comprehensive,1793,85871
46,1.93,Smooth,3766,Rural,Chevrolet,Sedan,2017,Standard,3,1,None,Poor,Rain,Low,28504,Pay-As-You-Drive,592,67436
60,1.56,Smooth,1439,Rural,Toyota,Convertible,2007,Standard,3,2,None,Good,Rain,Moderate,23057,Comprehensive,3219,59707
42,1.81,Smooth,26510,Highway,Tesla,Convertible,2018,Advanced,0,2,Minor,Poor,Clear,Low,36235,Pay-As-You-Drive,2189,79826
50,2.74,Moderate,20245,Highway,Toyota,Hatchback,2023,Basic,1,0,None,Poor,Clear,Moderate,22232,Comprehensive,3581,48958
91,3.63,Smooth,25826,Suburban,Honda,SUV,2001,Standard,4,0,Minor,Moderate,Clear,High,25045,Comprehensive,2477,76763
79,1.4,Moderate,965,Urban,Mercedes,Hatchback,2014,Advanced,0,1,None,Good,Clear,High,28180,Pay-As-You-Drive,1931,62237
52,3.82,Smooth,29766,Suburban,Honda,Coupe,2007,Advanced,3,0,None,Moderate,Clear,Low,46968,Third-Party,4677,126314
32,2.12,Moderate,8122,Highway,Tesla,Coupe,2010,Standard,1,1,Major,Good,Fog,High,49406,Pay-As-You-Drive,3962,103620
74,1.45,Smooth,3973,Rural,Chevrolet,SUV,2013,Advanced,1,2,None,Moderate,Clear,Moderate,24113,Pay-As-You-Drive,700,59755
84,3.89,Moderate,22773,Suburban,Toyota,Coupe,2019,Basic,0,0,None,Moderate,Snow,Low,16840,Comprehensive,3471,45016
97,1.67,Moderate,25051,Highway,Chevrolet,Truck,2006,Standard,3,0,None,Poor,Clear,Low,32476,Comprehensive,1038,82067
39,1.98,Smooth,27421,Highway,Tesla,Truck,2010,Standard,1,2,Major,Good,Fog,High,35240,Third-Party,3714,81765
42,1.6,Harsh,25274,Urban,Toyota,Truck,2019,Basic,3,0,None,Good,Snow,Low,42727,Comprehensive,1648,87599
78,1.0,Smooth,2933,Suburban,Chevrolet,SUV,2018,Basic,0,1,None,Good,Rain,Low,17709,Pay-As-You-Drive,694,37183
90,1.78,Moderate,1517,Suburban,Chevrolet,Truck,2001,Basic,1,0,None,Moderate,Clear,High,19192,Pay-As-You-Drive,3259,44056
55,1.13,Smooth,19481,Suburban,Ford,Truck,2017,Standard,4,0,None,Moderate,Clear,High,23292,Third-Party,4277,49857
97,1.84,Smooth,25249,Rural,BMW,Truck,2022,Standard,4,2,Minor,Moderate,Clear,Moderate,5911,Comprehensive,2553,18135
33,3.3,Harsh,25442,Suburban,Honda,SUV,2001,Standard,3,1,None,Moderate,Clear,Moderate,32052,Pay-As-You-Drive,574,83372
89,1.06,Harsh,17061,Urban,Ford,Truck,2022,Standard,0,2,None,Good,Clear,Low,12092,Pay-As-You-Drive,4587,29096
77,2.79,Smooth,12488,Urban,Honda,Hatchback,2015,Standard,2,2,Major,Good,Clear,Low,49318,Pay-As-You-Drive,2748,144918
84,1.35,Smooth,19906,Urban,Honda,Coupe,2013,Advanced,4,0,None,Poor,Clear,Low,14929,Pay-As-You-Drive,1224,36389
105,1.65,Smooth,23947,Rural,Honda,Convertible,2022,Advanced,1,0,None,Poor,Fog,Low,11357,Pay-As-You-Drive,1174,27106
84,1.74,Moderate,26306,Suburban,Mercedes,Coupe,2001,Basic,4,1,None,Good,Clear,Moderate,21543,Pay-As-You-Drive,1001,58942
56,1.66,Smooth,6782,Rural,Chevrolet,SUV,2018,Basic,0,2,None,Moderate,Rain,Low,13649,Comprehensive,4559,31141
108,0.65,Moderate,27685,Urban,Tesla,Truck,2001,Advanced,4,1,None,Good,Clear,Moderate,30185,Third-Party,3045,80335
69,3.44,Smooth,9908,Urban,Chevrolet,Coupe,2019,Advanced,4,2,None,Good,Fog,Low,44254,Third-Party,4679,143137
79,2.57,Moderate,16779,Rural,Honda,SUV,2006,Standard,0,2,None,Good,Snow,Moderate,27571,Third-Party,2255,74445
49,0.75,Moderate,5951,Highway,Toyota,Coupe,2004,Standard,0,2,Minor,Moderate,Rain,Moderate,39884,Comprehensive,1073,79581
63,1.88,Smooth,10737,Highway,Honda,Convertible,2000,Standard,2,0,None,Good,Clear,Moderate,18429,Comprehensive,3241,40468
105,2.67,Smooth,4895,Highway,Chevrolet,Convertible,2020,Standard,1,0,None,Good,Clear,Low,39601,Pay-As-You-Drive,2076,104620
78,0.7,Smooth,18359,Rural,Honda,Sedan,2020,Basic,4,0,None,Good,Clear,High,49028,Comprehensive,3243,109115
50,1.9,Smooth,9215,Highway,Mercedes,SUV,2010,Standard,1,1,None,Poor,Clear,Low,38972,Third-Party,3225,85445
53,0.79,Smooth,4114,Urban,Toyota,Convertible,2023,Standard,2,2,None,Good,Rain,Moderate,41772,Comprehensive,4183,93580
70,2.7,Smooth,11646,Rural,Ford,Truck,2023,Basic,1,2,None,Poor,Clear,Moderate,38017,Pay-As-You-Drive,4100,104855
94,2.41,Smooth,5260,Suburban,Ford,Convertible,2021,Standard,2,2,None,Poor,Fog,Moderate,8328,Pay-As-You-Drive,4752,24864
101,0.55,Smooth,21682,Highway,Ford,Hatchback,2010,Standard,2,0,Minor,Good,Clear,High,14051,Pay-As-You-Drive,4851,30627
62,3.79,Harsh,7176,Highway,Mercedes,Coupe,2019,Standard,0,2,None,Good,Rain,High,26180,Comprehensive,4298,74968
112,1.09,Moderate,10150,Rural,Ford,Sedan,2003,Basic,3,0,None,Moderate,Clear,High,11328,Pay-As-You-Drive,2044,28393
68,2.37,Moderate,7395,Highway,Tesla,Convertible,2005,Standard,3,2,None,Moderate,Clear,Low,10706,Pay-As-You-Drive,3114,30612
36,0.59,Moderate,13056,Urban,Chevrolet,Sedan,2009,Basic,1,2,Minor,Moderate,Clear,Low,44258,Comprehensive,749,86220
37,1.76,Smooth,8245,Highway,Ford,Truck,2000,Standard,4,2,Minor,Good,Clear,Low,31856,Pay-As-You-Drive,4660,81209
67,0.61,Smooth,25892,Urban,Ford,Sedan,2001,Standard,3,1,Minor,Good,Clear,Low,30102,Third-Party,4174,66573
79,1.98,Smooth,14182,Suburban,Tesla,SUV,2013,Basic,2,2,None,Moderate,Rain,Low,38714,Pay-As-You-Drive,570,106585
111,0.76,Smooth,23405,Highway,Ford,Convertible,2016,Advanced,1,2,None,Good,Clear,Moderate,27849,Pay-As-You-Drive,3292,72850
69,0.86,Harsh,29239,Highway,BMW,Coupe,2009,Basic,4,2,None,Good,Clear,Moderate,47847,Comprehensive,3714,123865
79,3.73,Smooth,3543,Suburban,Tesla,Hatchback,2005,Standard,0,0,Major,Moderate,Clear,Low,13619,Third-Party,4543,35285
87,1.46,Smooth,25571,Suburban,BMW,SUV,2006,Advanced,0,1,None,Poor,Snow,Moderate,12419,Third-Party,2839,28436
79,2.61,Smooth,1009,Suburban,Toyota,Sedan,2008,Advanced,4,2,None,Moderate,Clear,Low,27555,Comprehensive,3064,85688
99,0.71,Moderate,27778,Rural,Honda,Hatchback,2000,Basic,2,0,Major,Poor,Clear,Low,13158,Third-Party,4410,28975
73,2.06,Harsh,5993,Rural,Honda,Coupe,2001,Advanced,4,1,None,Moderate,Rain,High,34178,Third-Party,1688,93052
89,2.71,Smooth,16326,Suburban,Chevrolet,Hatchback,2011,Standard,1,1,None,Moderate,Fog,Moderate,11035,Third-Party,3034,30009
34,2.68,Moderate,25257,Rural,Tesla,Hatchback,2023,Basic,3,2,None,Poor,Clear,Low,49937,Comprehensive,4979,132471
46,1.28,Smooth,27050,Urban,Toyota,Coupe,2022,Standard,4,2,None,Good,Rain,High,32697,Comprehensive,3324,81812
60,3.33,Harsh,11483,Rural,Toyota,Truck,2012,Basic,0,2,None,Poor,Clear,High,27960,Third-Party,3236,76374
70,2.46,Smooth,26254,Highway,BMW,Truck,2014,Standard,1,2,None,Good,Clear,High,36495,Third-Party,3096,98476
87,1.65,Harsh,7283,Rural,Ford,Sedan,2005,Basic,0,1,None,Moderate,Clear,Moderate,13161,Pay-As-You-Drive,3891,30761
85,0.51,Smooth,12417,Rural,Honda,Sedan,2008,Advanced,1,1,None,Moderate,Rain,High,28868,Comprehensive,2565,61635
31,3.27,Smooth,4753,Suburban,Chevrolet,Convertible,2012,Standard,2,2,None,Good,Clear,Moderate,37684,Third-Party,581,100807
64,1.97,Moderate,26985,Highway,BMW,Truck,2004,Standard,2,0,None,Moderate,Rain,Low,32578,Comprehensive,3282,72513
103,2.5,Smooth,27443,Urban,Chevrolet,Sedan,2009,Standard,1,1,None,Moderate,Clear,High,49668,Pay-As-You-Drive,2705,138221
80,1.91,Smooth,1167,Urban,Ford,SUV,2011,Standard,2,1,None,Poor,Clear,Low,12260,Third-Party,4190,31176
106,1.46,Smooth,27510,Suburban,Toyota,Truck,2012,Standard,1,2,None,Moderate,Clear,High,41794,Comprehensive,1187,114832
68,3.02,Moderate,22890,Suburban,Honda,Convertible,2006,Basic,3,0,None,Moderate,Snow,Low,27656,Third-Party,4098,72532
43,3.12,Harsh,20509,Highway,Chevrolet,Hatchback,2012,Basic,3,1,Minor,Moderate,Clear,Low,9650,Pay-As-You-Drive,2236,25450
57,1.17,Moderate,9665,Highway,Chevrolet,SUV,2016,Basic,1,2,Minor,Good,Clear,Moderate,48336,Comprehensive,2517,109652
67,0.5,Smooth,16682,Highway,Tesla,SUV,2004,Standard,4,1,None,Moderate,Clear,High,14611,Pay-As-You-Drive,3908,33375
31,0.92,Smooth,19663,Highway,BMW,Truck,2023,Advanced,4,0,Minor,Poor,Clear,Moderate,14165,Third-Party,3671,26764
52,3.34,Smooth,6219,Urban,Tesla,Convertible,2021,Basic,2,1,None,Good,Clear,Low,23464,Comprehensive,521,62634
47,0.98,Moderate,12632,Highway,BMW,Convertible,2010,Standard,0,2,Minor,Moderate,Clear,High,28270,Third-Party,1587,57543
102,2.89,Harsh,12026,Rural,Toyota,SUV,2023,Standard,1,2,None,Good,Clear,Low,7663,Comprehensive,2022,23535
99,3.22,Smooth,11219,Rural,Mercedes,Convertible,2023,Basic,4,2,None,Moderate,Clear,Low,44110,Third-Party,2453,151339
95,3.81,Smooth,5989,Rural,Toyota,SUV,2005,Standard,3,2,None,Good,Rain,Moderate,36101,Comprehensive,2903,124370
86,1.78,Smooth,10858,Suburban,Mercedes,Hatchback,2018,Basic,2,2,Minor,Poor,Rain,Moderate,47079,Third-Party,1857,129999
88,3.0,Smooth,6685,Rural,Toyota,Hatchback,2001,Standard,4,2,None,Poor,Clear,Low,6006,Comprehensive,2456,19720
91,3.46,Moderate,26120,Urban,Chevrolet,Coupe,2011,Standard,2,2,None,Poor,Clear,Low,14955,Pay-As-You-Drive,3802,48219
115,3.17,Smooth,14790,Urban,Toyota,SUV,2008,Basic,4,0,None,Moderate,Rain,Moderate,48802,Comprehensive,4474,153769
64,3.44,Smooth,9534,Rural,BMW,Coupe,2007,Standard,3,2,Minor,Moderate,Clear,Moderate,8925,Third-Party,1401,27599
113,3.74,Harsh,21352,Rural,BMW,Sedan,2003,Standard,1,2,None,Moderate,Clear,Moderate,43656,Pay-As-You-Drive,3881,147379
66,1.43,Smooth,11469,Urban,Mercedes,SUV,2018,Standard,2,2,None,Moderate,Rain,Low,21402,Third-Party,4761,53676
92,1.91,Smooth,3592,Suburban,Ford,Coupe,2022,Standard,0,2,Minor,Good,Clear,High,39705,Comprehensive,2112,105015
40,2.11,Smooth,18844,Suburban,Mercedes,Hatchback,2023,Advanced,1,2,None,Poor,Clear,Moderate,30987,Pay-As-You-Drive,2453,73154
119,0.93,Moderate,13824,Urban,Tesla,Convertible,2017,Advanced,3,2,None,Poor,Clear,Low,33937,Comprehensive,4020,99276
77,3.2,Smooth,5947,Highway,Ford,Coupe,2000,Basic,0,2,None,Good,Snow,Moderate,35304,Pay-As-You-Drive,1631,100362
86,0.52,Smooth,17581,Rural,Chevrolet,Sedan,2011,Standard,3,2,None,Good,Snow,Moderate,8361,Pay-As-You-Drive,3835,21291
54,1.22,Smooth,13592,Rural,Toyota,Coupe,2008,Advanced,1,2,None,Good,Clear,Low,31049,Pay-As-You-Drive,4975,70035
67,3.98,Smooth,14998,Highway,Ford,Convertible,2002,Advanced,3,0,None,Good,Rain,Moderate,9558,Pay-As-You-Drive,4489,27260
40,2.85,Moderate,2181,Highway,Honda,Convertible,2023,Standard,1,2,None,Moderate,Clear,High,30747,Pay-As-You-Drive,2488,78296
90,2.66,Smooth,25065,Suburban,Mercedes,Truck,2021,Advanced,3,2,None,Moderate,Fog,Low,5073,Pay-As-You-Drive,1610,15805
109,3.51,Smooth,25703,Suburban,Honda,Truck,2015,Advanced,3,0,Minor,Good,Rain,Moderate,7513,Third-Party,1684,23184
32,3.99,Smooth,26393,Highway,Ford,Truck,2010,Standard,3,2,None,Poor,Clear,High,19262,Comprehensive,536,57094
119,1.05,Smooth,20001,Urban,Chevrolet,Convertible,2000,Basic,2,0,None,Good,Clear,Moderate,30795,Comprehensive,562,75541
71,3.37,Smooth,27942,Urban,Tesla,Coupe,2023,Standard,4,0,Major,Moderate,Rain,High,29841,Comprehensive,2806,84552
56,3.27,Smooth,4735,Urban,BMW,Coupe,2004,Standard,4,0,None,Moderate,Clear,Low,37004,Third-Party,600,99314
73,2.55,Moderate,3651,Rural,Ford,Sedan,2000,Standard,2,0,None,Moderate,Clear,Moderate,29890,Comprehensive,4469,73077
46,3.37,Smooth,21533,Suburban,Chevrolet,SUV,2023,Basic,4,1,None,Moderate,Clear,Low,26844,Pay-As-You-Drive,2093,75867
108,3.72,Smooth,14748,Suburban,Mercedes,Sedan,2000,Advanced,3,0,Major,Poor,Clear,Low,26397,Pay-As-You-Drive,1438,82596
99,2.47,Moderate,15766,Urban,Honda,Hatchback,2019,Standard,3,0,Major,Moderate,Clear,Low,14176,Pay-As-You-Drive,4528,38890
112,1.19,Moderate,5530,Suburban,Chevrolet,SUV,2010,Advanced,3,2,Minor,Poor,Rain,Moderate,5395,Pay-As-You-Drive,1700,15815
71,2.85,Smooth,20501,Urban,Ford,SUV,2023,Standard,1,2,Minor,Good,Clear,High,29883,Comprehensive,1868,83782
116,1.75,Smooth,23796,Urban,BMW,SUV,2001,Standard,4,1,None,Good,Clear,Low,5637,Comprehensive,839,16938
58,1.79,Moderate,18361,Urban,Mercedes,SUV,2017,Standard,4,2,None,Good,Rain,Low,14361,Comprehensive,2059,39202
83,3.67,Smooth,8806,Highway,Chevrolet,Convertible,2003,Basic,0,0,None,Moderate,Rain,High,22088,Pay-As-You-Drive,844,57614
55,2.42,Harsh,24510,Highway,Toyota,Coupe,2019,Advanced,3,2,None,Moderate,Rain,High,33993,Pay-As-You-Drive,801,93968
111,3.29,Smooth,5445,Highway,Ford,Sedan,2005,Basic,4,2,None,Poor,Clear,Moderate,12936,Pay-As-You-Drive,1449,45877
114,2.83,Smooth,26017,Suburban,Tesla,Sedan,2005,Basic,1,2,None,Good,Clear,Low,6164,Comprehensive,3598,19459
93,2.91,Moderate,24443,Highway,Chevrolet,Convertible,2017,Standard,2,1,None,Moderate,Fog,Moderate,47985,Pay-As-You-Drive,806,139240
111,0.98,Moderate,22087,Suburban,Mercedes,Hatchback,2013,Basic,4,2,None,Poor,Clear,Low,5187,Third-Party,2873,15401
46,2.87,Moderate,15034,Suburban,Toyota,SUV,2012,Standard,1,0,None,Good,Clear,Moderate,44617,Third-Party,1401,98180
40,1.32,Moderate,21236,Suburban,BMW,Coupe,2009,Standard,1,1,Minor,Good,Fog,Low,25049,Pay-As-You-Drive,4398,49188
41,2.54,Smooth,27564,Highway,Ford,Truck,2014,Standard,2,1,None,Poor,Clear,High,34172,Comprehensive,3227,81223
91,2.66,Smooth,16261,Urban,Honda,Coupe,2006,Standard,2,0,None,Poor,Snow,Moderate,29497,Comprehensive,1019,77384
90,0.94,Smooth,10033,Suburban,Honda,Sedan,2005,Advanced,0,1,Major,Moderate,Rain,Low,37020,Pay-As-You-Drive,1045,80859
48,2.43,Smooth,13813,Rural,Toyota,Hatchback,2020,Standard,0,0,Minor,Moderate,Clear,High,33228,Third-Party,3965,66684
53,3.15,Smooth,18428,Rural,Honda,SUV,2023,Basic,0,2,None,Poor,Clear,Moderate,39293,Comprehensive,3305,103323
118,1.3,Smooth,3075,Highway,Toyota,Convertible,2005,Advanced,1,1,None,Good,Clear,High,45582,Third-Party,4089,118941
108,3.02,Moderate,9833,Highway,Chevrolet,Coupe,2020,Advanced,2,2,None,Good,Clear,Moderate,34290,Pay-As-You-Drive,3105,111645
87,3.95,Moderate,21146,Highway,Chevrolet,SUV,2015,Standard,0,1,Minor,Good,Clear,Moderate,30178,Pay-As-You-Drive,4679,87869
113,2.01,Smooth,17995,Suburban,Chevrolet,Truck,2004,Basic,0,2,Minor,Moderate,Clear,Low,21466,Third-Party,4309,61076
118,2.22,Moderate,12742,Highway,Tesla,Hatchback,2003,Standard,2,0,Minor,Poor,Clear,High,31249,Third-Party,1569,85569
58,2.6,Smooth,13357,Highway,Toyota,Sedan,2018,Standard,3,2,Minor,Moderate,Rain,Low,35035,Third-Party,4395,99261
101,2.74,Smooth,5871,Urban,Chevrolet,Truck,2004,Standard,0,2,None,Good,Rain,Moderate,7808,Third-Party,1903,22844
76,2.06,Harsh,12598,Rural,Chevrolet,Hatchback,2020,Advanced,1,2,Minor,Poor,Clear,Moderate,45530,Comprehensive,942,120535
82,3.8,Smooth,2119,Suburban,Chevrolet,Sedan,2011,Advanced,1,1,None,Moderate,Fog,Moderate,20445,Third-Party,1000,59969
